Time (s),Target RTD,Measured RTD,PWM (%)
2.2110891342163086,0.0,61.03,0.0
2.2110891342163086,0.0,62.05,0.0
2.2110891342163086,0.0,62.24,0.0
2.2110891342163086,0.0,62.56,0.0
2.2110891342163086,0.0,62.56,0.0
2.2120933532714844,0.0,62.05,0.0
2.2120933532714844,0.0,62.05,0.0
2.2120933532714844,0.0,62.56,0.0
2.2120933532714844,0.0,62.31,0.0
2.2120933532714844,0.0,62.05,0.0
2.2130978107452393,0.0,62.05,0.0
2.2130978107452393,0.0,62.05,0.0
2.2130978107452393,0.0,63.08,0.0
2.2130978107452393,0.0,62.05,0.0
2.2130978107452393,0.0,61.03,0.0
2.214097738265991,0.0,63.08,0.0
2.214097738265991,0.0,61.99,0.0
2.214097738265991,0.0,61.79,0.0
2.214097738265991,0.0,62.24,0.0
2.214097738265991,0.0,62.69,0.0
2.215101957321167,0.0,62.89,0.0
2.215101957321167,0.0,62.05,0.0
2.215101957321167,0.0,62.05,0.0
2.21610426902771,0.0,62.05,0.0
2.21610426902771,0.0,62.05,0.0
2.21610426902771,0.0,62.31,0.0
2.21610426902771,0.0,62.56,0.0
2.21610426902771,0.0,61.03,0.0
2.21610426902771,0.0,61.47,0.0
2.217104196548462,0.0,62.05,0.0
2.217104196548462,0.0,62.05,0.0
2.217104196548462,0.0,62.56,0.0
2.217104196548462,0.0,62.82,0.0
2.217104196548462,0.0,62.56,0.0
2.217104196548462,0.0,62.05,0.0
2.2181079387664795,0.0,61.28,0.0
2.2181079387664795,0.0,62.05,0.0
2.2181079387664795,0.0,62.31,0.0
2.2181079387664795,0.0,62.05,0.0
2.2181079387664795,0.0,61.99,0.0
2.2181079387664795,0.0,62.05,0.0
2.2181079387664795,0.0,61.99,0.0
2.219111680984497,0.0,62.56,0.0
2.219111680984497,0.0,61.03,0.0
2.219111680984497,0.0,62.56,0.0
2.219111680984497,0.0,61.54,0.0
2.219111680984497,0.0,61.79,0.0
2.219111680984497,0.0,61.54,0.0
2.219111680984497,0.0,62.05,0.0
2.219111680984497,0.0,62.05,0.0
2.2203242778778076,0.0,62.56,0.0
2.2203242778778076,0.0,61.54,0.0
2.2203242778778076,0.0,62.05,0.0
2.2203242778778076,0.0,62.05,0.0
2.2203242778778076,0.0,62.05,0.0
2.2203242778778076,0.0,61.99,0.0
2.2203242778778076,0.0,62.56,0.0
2.221344470977783,0.0,62.56,0.0
2.221344470977783,0.0,61.54,0.0
2.221344470977783,0.0,62.76,0.0
2.221344470977783,0.0,61.03,0.0
2.221344470977783,0.0,62.05,0.0
2.221344470977783,0.0,61.73,0.0
2.2223479747772217,0.0,62.05,0.0
2.2223479747772217,0.0,62.05,0.0
2.2223479747772217,0.0,61.99,0.0
2.2223479747772217,0.0,61.67,0.0
2.2223479747772217,0.0,61.54,0.0
2.2223479747772217,0.0,62.05,0.0
2.2223479747772217,0.0,62.05,0.0
2.223353862762451,0.0,61.99,0.0
2.223353862762451,0.0,61.03,0.0
2.223353862762451,0.0,61.73,0.0
2.223353862762451,0.0,61.86,0.0
2.223353862762451,0.0,62.18,0.0
2.2253599166870117,0.0,61.28,0.0
2.2283666133880615,0.0,62.31,0.0
2.2293694019317627,0.0,62.56,0.0
2.232388973236084,0.0,63.08,0.0
2.232388973236084,0.0,62.05,0.0
2.2354109287261963,0.0,61.54,0.0
2.2385358810424805,0.0,61.54,0.0
2.241542100906372,0.0,62.56,0.0
2.2455687522888184,0.0,62.05,0.0
2.247575283050537,0.0,62.56,0.0
2.250595808029175,0.0,62.56,0.0
2.2516000270843506,0.0,62.56,0.0
2.252624034881592,0.0,62.05,0.0
2.252624034881592,0.0,63.47,0.0
2.254629611968994,0.0,61.28,0.0
2.256638765335083,0.0,62.69,0.0
2.25864839553833,0.0,61.22,0.0
2.2596495151519775,0.0,62.56,0.0
2.2606515884399414,0.0,62.56,0.0
2.2606515884399414,0.0,62.24,0.0
2.2606515884399414,0.0,62.56,0.0
2.2606515884399414,0.0,61.73,0.0
2.2606515884399414,0.0,62.11,0.0
2.261654853820801,0.0,62.18,0.0
2.261654853820801,0.0,62.56,0.0
2.261654853820801,0.0,63.08,0.0
2.261654853820801,0.0,61.99,0.0
2.261654853820801,0.0,62.31,0.0
2.261654853820801,0.0,62.05,0.0
2.261654853820801,0.0,62.05,0.0
2.262657880783081,0.0,62.5,0.0
2.262657880783081,0.0,62.31,0.0
2.262657880783081,0.0,61.99,0.0
2.262657880783081,0.0,62.56,0.0
2.262657880783081,0.0,62.05,0.0
2.262657880783081,0.0,61.54,0.0
2.262657880783081,0.0,62.44,0.0
2.2636749744415283,0.0,62.05,0.0
2.2636749744415283,0.0,62.05,0.0
2.2636749744415283,0.0,62.05,0.0
2.2636749744415283,0.0,62.31,0.0
2.2636749744415283,0.0,62.05,0.0
2.2636749744415283,0.0,62.05,0.0
2.264680862426758,0.0,62.05,0.0
2.264680862426758,0.0,62.05,0.0
2.264680862426758,0.0,63.08,0.0
2.264680862426758,0.0,62.56,0.0
2.264680862426758,0.0,62.05,0.0
2.265767812728882,0.0,62.37,0.0
2.265767812728882,0.0,62.05,0.0
2.265767812728882,0.0,62.05,0.0
2.265767812728882,0.0,61.54,0.0
2.265767812728882,0.0,62.31,0.0
2.266772747039795,0.0,62.05,0.0
2.266772747039795,100.0,62.89,100.0
2.266772747039795,100.0,61.41,100.0
2.266772747039795,100.0,61.09,100.0
2.266772747039795,100.0,61.47,100.0
2.2678444385528564,100.0,61.03,100.0
2.2678444385528564,100.0,61.28,100.0
2.2678444385528564,100.0,61.28,100.0
2.2678444385528564,100.0,61.03,100.0
2.2678444385528564,100.0,61.54,100.0
2.2688467502593994,100.0,62.56,100.0
2.2688467502593994,100.0,61.54,100.0
2.2688467502593994,100.0,61.22,100.0
2.2688467502593994,100.0,61.09,100.0
2.2688467502593994,100.0,62.31,100.0
2.2688467502593994,100.0,62.05,100.0
2.2698493003845215,100.0,61.03,100.0
2.2698493003845215,100.0,61.73,100.0
2.2698493003845215,100.0,61.16,100.0
2.2698493003845215,100.0,61.54,100.0
2.2698493003845215,100.0,62.56,100.0
2.2708511352539062,100.0,63.08,100.0
2.2708511352539062,100.0,62.82,100.0
2.2708511352539062,100.0,62.82,100.0
2.274109363555908,100.0,62.05,100.0
2.285808563232422,100.0,62.11,100.0
2.2985575199127197,100.0,62.56,100.0
2.304572820663452,100.0,63.34,100.0
2.313570737838745,100.0,62.37,100.0
2.323390245437622,100.0,62.76,100.0
2.3339245319366455,100.0,62.89,100.0
2.3439533710479736,100.0,64.0,100.0
2.3537163734436035,100.0,63.08,100.0
2.3637173175811768,100.0,62.56,100.0
2.3731884956359863,100.0,63.73,100.0
2.389378786087036,100.0,62.56,100.0
2.3955607414245605,100.0,63.6,100.0
2.4035918712615967,100.0,63.73,100.0
2.4135818481445312,100.0,63.67,100.0
2.4237096309661865,100.0,64.13,100.0
2.433462381362915,100.0,63.6,100.0
2.4436376094818115,100.0,66.8,96.4
2.4540133476257324,100.0,64.46,100.0
2.4640369415283203,100.0,64.92,100.0
2.4740192890167236,100.0,64.59,100.0
2.491640329360962,100.0,64.79,100.0
2.497915267944336,100.0,64.39,100.0
2.505387306213379,100.0,65.19,100.0
2.5136187076568604,100.0,64.39,100.0
2.523693561553955,100.0,64.66,100.0
2.5337045192718506,100.0,64.13,100.0
2.5437264442443848,100.0,65.72,99.5
2.5539047718048096,100.0,65.19,100.0
2.563584566116333,100.0,65.19,100.0
2.5740978717803955,100.0,65.72,99.5
2.584287643432617,100.0,65.59,100.0
2.5988049507141113,100.0,65.72,99.7
2.606339693069458,100.0,65.72,99.7
2.6155588626861572,100.0,65.19,100.0
2.6240322589874268,100.0,65.25,100.0
2.6337077617645264,100.0,66.53,97.1
2.643692970275879,100.0,65.72,99.6
2.653693437576294,100.0,66.26,98.1
2.6638150215148926,100.0,66.8,96.6
2.6736865043640137,100.0,66.4,97.9
2.683696985244751,100.0,66.19,98.5
2.6937010288238525,100.0,66.8,96.9
2.706897497177124,100.0,66.26,98.5
2.7180168628692627,100.0,68.03,93.4
2.724027633666992,100.0,66.8,97.1
2.733055830001831,100.0,66.53,98.0
2.743698835372925,100.0,67.01,96.7
2.7539656162261963,100.0,66.87,97.1
2.763117790222168,100.0,67.62,95.0
2.7745018005371094,100.0,67.35,95.9
2.7836804389953613,100.0,67.62,95.2
2.7936956882476807,100.0,67.62,95.3
2.803872585296631,100.0,67.9,94.6
2.817380428314209,100.0,68.66,92.4
2.826592445373535,100.0,67.62,95.5
2.83378005027771,100.0,67.35,96.4
2.843815326690674,100.0,68.45,93.3
2.8536741733551025,100.0,68.8,92.3
2.8636553287506104,100.0,69.28,91.0
2.8739678859710693,100.0,68.45,93.5
2.8844246864318848,100.0,68.73,92.8
2.8936173915863037,100.0,68.45,93.7
2.9038028717041016,100.0,68.73,92.9
2.913950204849243,100.0,69.01,92.2
2.9256174564361572,100.0,69.01,92.3
2.9362123012542725,100.0,69.64,90.5
2.9434092044830322,100.0,69.57,90.8
2.9533565044403076,100.0,69.01,92.5
2.963240385055542,100.0,69.57,90.9
2.9733850955963135,100.0,70.62,87.9
2.983581781387329,100.0,70.13,89.5
2.994227409362793,100.0,69.57,91.2
3.0034279823303223,100.0,69.08,92.7
3.013482093811035,100.0,69.85,90.5
3.0236217975616455,100.0,70.41,88.9
3.0341944694519043,100.0,70.7,88.2
3.0460824966430664,100.0,69.85,90.7
3.0535457134246826,100.0,70.41,89.2
3.0632307529449463,100.0,70.7,88.4
3.073289394378662,100.0,70.7,88.5
3.0838074684143066,100.0,70.77,88.3
3.093325138092041,100.0,70.84,88.2
3.10345196723938,100.0,70.84,88.3
3.113602638244629,100.0,71.12,87.5
3.123455286026001,100.0,71.27,87.2
3.133887767791748,100.0,71.27,87.2
3.146855115890503,100.0,71.27,87.3
3.155365467071533,100.0,71.55,86.6
3.1631195545196533,100.0,71.55,86.6
3.17358136177063,100.0,71.84,85.9
3.183133363723755,100.0,71.84,85.9
3.193657398223877,100.0,71.84,86.0
3.203683614730835,100.0,72.13,85.2
3.213710069656372,100.0,72.13,85.3
3.22373628616333,100.0,72.42,84.5
3.233762741088867,100.0,72.57,84.2
3.243041753768921,100.0,72.42,84.7
3.2581005096435547,100.0,72.49,84.5
3.2651641368865967,100.0,72.57,84.4
3.2731850147247314,100.0,72.71,84.0
3.2836310863494873,100.0,73.0,83.2
3.2936322689056396,100.0,73.0,83.3
3.3036322593688965,100.0,73.15,82.9
3.313782215118408,100.0,73.15,83.0
3.3236324787139893,100.0,73.15,83.1
3.3337857723236084,100.0,73.3,82.7
3.3438093662261963,100.0,73.3,82.8
3.3592591285705566,100.0,73.66,81.8
3.3691842555999756,100.0,73.74,81.6
3.375778913497925,100.0,73.89,81.3
3.383812189102173,100.0,73.89,81.3
3.3937482833862305,100.0,74.18,80.5
3.403867721557617,100.0,74.18,80.6
3.4140586853027344,100.0,74.18,80.7
3.4237124919891357,100.0,74.18,80.7
3.4334933757781982,100.0,74.48,79.9
3.4436378479003906,100.0,74.48,80.0
3.4536476135253906,100.0,74.48,80.1
3.468686819076538,100.0,74.78,79.3
3.47670316696167,100.0,74.93,78.9
3.484724521636963,100.0,78.43,68.8
3.4932451248168945,100.0,74.93,79.0
3.5032713413238525,100.0,75.07,78.6
3.5132973194122314,100.0,75.15,78.5
3.5234498977661133,100.0,75.37,77.9
3.53450608253479,100.0,75.37,77.9
3.5436675548553467,100.0,75.37,78.0
3.5536959171295166,100.0,75.68,77.2
3.5632498264312744,100.0,75.45,77.9
3.5835423469543457,100.0,75.68,77.3
3.586704969406128,100.0,75.68,77.4
3.5953354835510254,100.0,76.13,76.1
3.603471517562866,100.0,76.13,76.2
3.6135425567626953,100.0,76.13,76.2
3.623670816421509,100.0,76.13,76.3
3.633770227432251,100.0,76.28,75.9
3.642934560775757,100.0,76.58,75.1
3.6531982421875,100.0,76.58,75.1
3.6638529300689697,100.0,76.58,75.2
3.6729321479797363,100.0,76.74,74.8
3.689765691757202,100.0,76.74,74.9
3.697092056274414,100.0,76.89,74.5
3.7036023139953613,100.0,76.74,75.0
3.7129721641540527,100.0,76.89,74.6
3.7231264114379883,100.0,76.58,75.5
3.7332377433776855,100.0,77.04,74.3
3.743898630142212,100.0,76.89,74.8
3.753012180328369,100.0,77.04,74.4
3.7630410194396973,100.0,77.2,74.0
3.773111581802368,100.0,77.27,73.8
3.7831408977508545,100.0,77.27,73.9
3.7991456985473633,100.0,77.5,73.3
3.8051974773406982,100.0,77.81,72.4
3.8132216930389404,100.0,77.81,72.5
3.8234171867370605,100.0,77.58,73.2
3.833373785018921,100.0,77.81,72.6
3.843719244003296,100.0,78.12,71.7
3.853100061416626,100.0,77.81,72.7
3.8632256984710693,100.0,77.81,72.7
3.8732471466064453,100.0,78.43,71.0
3.8832712173461914,100.0,78.59,70.6
3.893908739089966,100.0,77.81,72.9
3.9093096256256104,100.0,77.81,73.0
3.913672924041748,100.0,78.12,72.1
3.9238057136535645,100.0,78.04,72.4
3.9331743717193604,100.0,78.12,72.2
3.94364595413208,100.0,78.43,71.4
3.9536139965057373,100.0,77.81,73.2
3.9636142253875732,100.0,78.2,72.2
3.9734504222869873,100.0,79.06,69.7
3.9838006496429443,100.0,79.06,69.8
3.9938838481903076,100.0,79.29,69.1
4.00361967086792,100.0,80.0,67.1
4.017737150192261,100.0,79.06,69.9
4.025819540023804,100.0,80.32,66.3
4.033847093582153,100.0,80.64,65.4
4.04459023475647,100.0,80.32,66.4
4.053046226501465,100.0,80.0,67.4
4.063628673553467,100.0,79.37,69.3
4.073313474655151,100.0,80.08,67.3
4.082587480545044,100.0,80.32,66.6
4.094149827957153,100.0,79.37,69.4
4.103352308273315,100.0,80.16,67.2
4.124033689498901,100.0,80.32,66.8
4.128040075302124,100.0,80.32,66.8
4.136120796203613,100.0,80.32,66.9
4.143141269683838,100.0,79.68,68.7
4.1536865234375,100.0,79.68,68.8
4.162882566452026,100.0,80.32,67.0
4.173613548278809,100.0,80.32,67.1
4.183419466018677,100.0,80.08,67.8
4.1936140060424805,100.0,79.92,68.3
4.203898191452026,100.0,80.95,65.4
4.213547945022583,100.0,80.32,67.2
4.235834121704102,100.0,80.32,67.3
4.237054824829102,100.0,81.6,63.6
4.2456817626953125,100.0,81.76,63.2
4.253788709640503,100.0,81.6,63.7
4.2638208866119385,100.0,80.95,65.6
4.2739362716674805,100.0,81.92,62.9
4.283082485198975,100.0,80.95,65.7
4.293614387512207,100.0,81.27,64.8
4.302973985671997,100.0,80.95,65.8
4.313416957855225,100.0,82.57,61.2
4.323806047439575,100.0,81.6,64.0
4.342198610305786,100.0,81.36,64.8
4.345349073410034,100.0,81.19,65.3
4.354429244995117,100.0,81.6,64.2
4.363518714904785,100.0,81.76,63.8
4.373531103134155,100.0,81.76,63.8
4.383608102798462,100.0,82.49,61.7
4.39353084564209,100.0,83.55,58.7
4.403769254684448,100.0,82.89,60.6
4.413784742355347,100.0,82.24,62.6
4.423924446105957,100.0,82.98,60.5
4.433187484741211,100.0,82.89,60.8
4.449425458908081,100.0,82.81,61.0
4.4579644203186035,100.0,82.89,60.8
4.463159084320068,100.0,82.89,60.9
4.473827600479126,100.0,82.89,60.9
4.483538389205933,100.0,83.55,59.1
4.492926597595215,100.0,82.98,60.8
4.503518342971802,100.0,82.49,62.2
4.513519287109375,100.0,83.55,59.2
4.523597955703735,100.0,83.55,59.2
4.533763408660889,100.0,82.89,61.2
4.542879104614258,100.0,82.89,61.2
4.560631513595581,100.0,83.88,58.4
4.56793212890625,100.0,84.71,56.0
4.572946071624756,100.0,83.22,60.4
4.583006381988525,100.0,82.89,61.4
4.593539714813232,100.0,84.21,57.6
4.603626489639282,100.0,83.96,58.4
4.612860441207886,100.0,83.22,60.5
4.623372554779053,100.0,83.96,58.4
4.633486747741699,100.0,84.88,55.8
4.643238306045532,100.0,84.38,57.3
4.65326189994812,100.0,85.13,55.2
4.666295528411865,100.0,84.21,57.9
4.674316644668579,100.0,84.21,57.9
4.68333625793457,100.0,84.21,57.9
4.693499565124512,100.0,84.38,57.5
4.703271150588989,100.0,84.54,57.1
4.713320255279541,100.0,83.3,60.7
4.723670482635498,100.0,83.8,59.3
4.733238697052002,100.0,84.54,57.2
4.743438720703125,100.0,84.21,58.2
4.753519296646118,100.0,84.21,58.2
4.763536691665649,100.0,84.88,56.3
4.778674125671387,100.0,85.55,54.4
4.785148859024048,100.0,85.55,54.5
4.7931976318359375,100.0,84.54,57.4
4.80330491065979,100.0,84.96,56.2
4.81335186958313,100.0,85.21,55.5
4.823492765426636,100.0,84.88,56.5
4.833539724349976,100.0,85.71,54.1
4.843584060668945,100.0,84.54,57.6
4.853639602661133,100.0,85.55,54.7
4.863721132278442,100.0,86.22,52.8
4.873761415481567,100.0,85.88,53.8
4.887030363082886,100.0,85.55,54.8
4.895622491836548,100.0,85.55,54.8
4.9036524295806885,100.0,85.88,53.9
4.913711309432983,100.0,85.55,54.9
4.923784017562866,100.0,86.22,53.0
4.933808088302612,100.0,86.56,52.0
4.943216323852539,100.0,85.97,53.8
4.953280210494995,100.0,86.73,51.6
4.963307857513428,100.0,85.88,54.1
4.973560094833374,100.0,85.88,54.1
4.991836071014404,100.0,86.22,53.2
4.999431848526001,100.0,86.9,51.3
5.004522800445557,100.0,86.39,52.8
5.01277232170105,100.0,86.22,53.3
5.023205518722534,100.0,86.22,53.3
5.033340930938721,100.0,87.33,50.2
5.043363094329834,100.0,86.9,51.4
5.053412914276123,100.0,86.65,52.2
5.063478946685791,100.0,87.07,51.0
5.073502779006958,100.0,86.56,52.5
5.083643198013306,100.0,86.48,52.8
5.103883504867554,100.0,86.9,51.6
5.108041524887085,100.0,87.07,51.1
5.11513090133667,100.0,87.24,50.7
5.123273134231567,100.0,86.22,53.7
5.132842540740967,100.0,87.24,50.7
5.143229961395264,100.0,87.59,49.8
5.153457880020142,100.0,87.24,50.8
5.1636433601379395,100.0,86.9,51.8
5.173457860946655,100.0,87.24,50.8
5.183427810668945,100.0,87.24,50.9
5.193528890609741,100.0,86.9,51.9
5.21405291557312,100.0,86.9,51.9
5.217190742492676,100.0,88.19,48.2
5.2244696617126465,100.0,87.59,50.0
5.233558177947998,100.0,87.93,49.0
5.242622375488281,100.0,86.31,53.8
5.254036903381348,100.0,87.93,49.1
5.263060569763184,100.0,88.28,48.1
5.274104833602905,100.0,87.24,51.2
5.283446311950684,100.0,88.28,48.2
5.2934465408325195,100.0,88.28,48.2
5.303586721420288,100.0,88.62,47.2
5.3202643394470215,100.0,88.54,47.5
5.326551198959351,100.0,88.28,48.3
5.334945440292358,100.0,88.28,48.3
5.3429975509643555,100.0,88.28,48.4
5.353329658508301,100.0,95.37,27.8
5.36341118812561,100.0,88.28,48.4
5.372953414916992,100.0,88.28,48.4
5.382861852645874,100.0,88.88,46.7
5.393248796463013,100.0,88.71,47.2
5.402772903442383,100.0,88.97,46.5
5.413019895553589,100.0,88.97,46.5
5.430099725723267,100.0,87.84,49.8
5.43751072883606,100.0,88.28,48.6
5.443535089492798,100.0,89.15,46.1
5.45306658744812,100.0,89.15,46.1
5.463546514511108,100.0,89.32,45.6
5.473225355148315,100.0,88.28,48.7
5.483576774597168,100.0,89.32,45.7
5.492600202560425,100.0,88.28,48.8
5.503124952316284,100.0,91.09,40.6
5.513150930404663,100.0,88.45,48.3
5.523862361907959,100.0,89.15,46.3
5.538341045379639,100.0,88.62,47.9
5.547394275665283,100.0,89.85,44.3
5.554487466812134,100.0,89.32,45.9
5.563158750534058,100.0,89.67,44.9
5.573598384857178,100.0,89.67,44.9
5.583654403686523,100.0,88.62,48.0
5.5927629470825195,100.0,89.67,45.0
5.603434085845947,100.0,89.67,45.0
5.613414764404297,100.0,89.58,45.3
5.623416423797607,100.0,89.15,46.6
5.633621692657471,100.0,89.67,45.1
5.651425838470459,100.0,89.67,45.1
5.6534388065338135,100.0,90.02,44.1
5.662939548492432,100.0,89.67,45.2
5.672954797744751,100.0,89.32,46.2
5.683408737182617,100.0,90.11,43.9
5.69362211227417,100.0,89.67,45.2
5.703425645828247,100.0,90.47,42.9
5.7134108543396,100.0,90.38,43.2
5.723409175872803,100.0,89.67,45.3
5.73342227935791,100.0,90.73,42.2
5.743439674377441,100.0,90.38,43.3
5.759688138961792,100.0,89.67,45.4
5.7667553424835205,100.0,90.73,42.3
5.772764444351196,100.0,90.73,42.3
5.78295373916626,100.0,90.91,41.8
5.793437719345093,100.0,89.85,45.0
5.803654909133911,100.0,91.09,41.4
5.813397407531738,100.0,90.38,43.5
5.8231520652771,100.0,91.09,41.4
5.83341646194458,100.0,91.09,41.4
5.843398571014404,100.0,90.55,43.0
5.853270769119263,100.0,89.41,46.4
5.867377042770386,100.0,90.29,43.8
5.874901294708252,100.0,90.38,43.6
5.882925748825073,100.0,90.38,43.6
5.892693519592285,100.0,90.38,43.7
5.903393745422363,100.0,91.09,41.6
5.913066148757935,100.0,91.09,41.6
5.923388481140137,100.0,90.02,44.7
5.933176279067993,100.0,91.89,39.3
5.94339919090271,100.0,91.09,41.7
5.953336000442505,100.0,91.09,41.7
5.963403224945068,100.0,91.36,41.0
5.977806329727173,100.0,91.27,41.2
5.984962701797485,100.0,91.36,41.0
5.992983102798462,100.0,91.53,40.5
6.003931999206543,100.0,91.62,40.3
6.0134594440460205,100.0,92.52,37.7
6.023718357086182,100.0,91.09,41.9
6.033772230148315,100.0,91.09,41.9
6.043457984924316,100.0,91.09,41.9
6.053199529647827,100.0,91.09,41.9
6.06337833404541,100.0,91.44,40.9
6.0838141441345215,100.0,91.98,39.4
6.087831735610962,100.0,91.09,42.0
6.09493088722229,100.0,91.09,42.0
6.103463172912598,100.0,91.27,41.5
6.113580703735352,100.0,91.53,40.8
6.123368740081787,100.0,91.44,41.0
6.133753538131714,100.0,91.09,42.1
6.143635034561157,100.0,92.25,38.7
6.153383255004883,100.0,92.34,38.5
6.163184642791748,100.0,92.43,38.3
6.173574209213257,100.0,91.27,41.7
6.192488193511963,100.0,92.52,38.0
6.196069717407227,100.0,92.52,38.1
6.205321788787842,100.0,92.52,38.1
6.213522911071777,100.0,91.8,40.2
6.222944498062134,100.0,92.34,38.6
6.233167409896851,100.0,92.16,39.2
6.243505954742432,100.0,91.53,41.0
6.253261089324951,100.0,92.52,38.2
6.263354063034058,100.0,91.8,40.3
6.273355722427368,100.0,91.8,40.3
6.283491849899292,100.0,92.89,37.2
6.3019700050354,100.0,93.25,36.1
6.3060901165008545,100.0,92.89,37.2
6.314354658126831,100.0,92.52,38.3
6.322484493255615,100.0,92.16,39.3
6.333467483520508,100.0,92.52,38.3
6.343547105789185,100.0,92.71,37.8
6.353268384933472,100.0,93.34,36.0
6.3633482456207275,100.0,93.43,35.7
6.373616695404053,100.0,92.71,37.9
6.382667779922485,100.0,92.52,38.4
6.392801523208618,100.0,93.43,35.8
6.409759998321533,100.0,93.43,35.8
6.417659282684326,100.0,92.89,37.4
6.423923015594482,100.0,93.25,36.4
6.433394908905029,100.0,91.8,40.6
6.443416357040405,100.0,92.52,38.5
6.4533374309539795,100.0,92.52,38.5
6.463336229324341,100.0,93.98,34.3
6.473356485366821,100.0,93.25,36.4
6.483570337295532,100.0,92.71,38.0
6.493772506713867,100.0,93.25,36.5
6.503304958343506,100.0,92.52,38.6
6.52098274230957,100.0,93.25,36.5
6.5281312465667725,100.0,93.25,36.5
6.53313946723938,100.0,93.98,34.4
6.543550491333008,100.0,93.62,35.5
6.5535972118377686,100.0,93.98,34.5
6.5631537437438965,100.0,93.07,37.1
6.573334455490112,100.0,93.25,36.6
6.58332633972168,100.0,93.62,35.6
6.593325853347778,100.0,93.98,34.5
6.603362083435059,100.0,93.25,36.7
6.613025188446045,100.0,94.54,32.9
6.630802392959595,100.0,93.25,36.7
6.636888742446899,100.0,92.8,38.0
6.643267393112183,100.0,94.72,32.5
6.653319835662842,100.0,94.35,33.5
6.663588523864746,100.0,93.71,35.4
6.6733198165893555,100.0,93.98,34.6
6.683146238327026,100.0,93.98,34.7
6.6935741901397705,100.0,93.98,34.7
6.703476667404175,100.0,93.98,34.7
6.7135303020477295,100.0,93.98,34.7
6.7232890129089355,100.0,95.84,29.3
6.738583326339722,100.0,93.53,36.1
6.743950366973877,100.0,93.98,34.7
6.75297737121582,100.0,93.98,34.8
6.763384103775024,100.0,94.17,34.2
6.773274660110474,100.0,93.98,34.8
6.78438925743103,100.0,93.98,34.8
6.793308258056641,100.0,94.91,32.1
6.80330753326416,100.0,94.72,32.7
6.8142969608306885,100.0,93.25,37.0
6.82349419593811,100.0,94.35,33.8
6.8420655727386475,100.0,95.28,31.1
6.8479156494140625,100.0,94.35,33.8
6.85602068901062,100.0,93.98,34.9
6.863032579421997,100.0,93.98,34.9
6.873103857040405,100.0,94.91,32.2
6.883212566375732,100.0,95.47,30.6
