Time (s),Target RTD,Measured RTD,PWM (%)
18.022011041641235,150.0,146.54,44.1
18.030202865600586,150.0,146.54,44.1
18.040947198867798,150.0,147.43,41.5
18.050032138824463,150.0,146.24,45.0
18.06015181541443,150.0,146.24,45.0
18.07019019126892,150.0,146.84,43.3
18.08034586906433,150.0,145.36,47.6
18.09057593345642,150.0,146.24,45.0
18.10063934326172,150.0,146.24,45.0
18.11818790435791,150.0,146.24,45.0
18.12499451637268,150.0,145.95,45.9
18.13184666633606,150.0,146.84,43.3
18.140514850616455,150.0,146.39,44.6
18.150673389434814,150.0,146.24,45.1
18.16076111793518,150.0,146.98,42.9
18.170877695083618,150.0,146.24,45.1
18.18099069595337,150.0,146.24,45.1
18.190570831298828,150.0,146.54,44.2
18.200197219848633,150.0,146.24,45.1
18.210518836975098,150.0,145.65,46.8
18.223690509796143,150.0,146.24,45.1
18.23482060432434,150.0,146.24,45.1
18.24099373817444,150.0,146.84,43.4
18.25017762184143,150.0,146.24,45.1
18.26020073890686,150.0,147.43,41.7
18.27022647857666,150.0,146.98,43.0
18.280751705169678,150.0,146.54,44.3
18.290777921676636,150.0,146.84,43.5
18.300804138183594,150.0,146.84,43.5
18.31083393096924,150.0,146.84,43.5
18.320852994918823,150.0,147.43,41.7
18.3354594707489,150.0,146.24,45.2
18.34355926513672,150.0,146.24,45.2
18.350576877593994,150.0,147.43,41.8
18.36034321784973,150.0,147.43,41.8
18.370760917663574,150.0,147.73,40.9
18.380427837371826,150.0,146.69,44.0
18.390284299850464,150.0,146.24,45.3
18.400942087173462,150.0,146.54,44.4
18.410968542099,150.0,146.24,45.3
18.42011857032776,150.0,146.24,45.3
18.441672801971436,150.0,146.24,45.3
18.44676899909973,150.0,145.65,47.0
18.455456972122192,150.0,146.24,45.3
18.462703943252563,150.0,145.36,47.9
18.47090220451355,150.0,146.24,45.3
18.48001742362976,150.0,146.54,44.5
18.490919589996338,150.0,147.13,42.8
18.500284433364868,150.0,146.24,45.4
18.510594844818115,150.0,146.84,43.6
18.52082061767578,150.0,146.24,45.4
18.530543088912964,150.0,146.24,45.4
18.548425674438477,150.0,146.24,45.4
18.553476333618164,150.0,146.84,43.7
18.561532735824585,150.0,146.24,45.4
18.57058835029602,150.0,146.24,45.4
18.5808048248291,150.0,146.98,43.3
18.590088844299316,150.0,146.84,43.7
18.60018038749695,150.0,146.24,45.4
18.610455989837646,150.0,146.84,43.7
18.62053632736206,150.0,146.24,45.5
18.629700422286987,150.0,146.39,45.0
18.640595197677612,150.0,147.73,41.2
18.659743070602417,150.0,146.84,43.8
18.66487216949463,150.0,147.13,42.9
18.671902894973755,150.0,146.54,44.6
18.6810085773468,150.0,146.24,45.5
18.690059185028076,150.0,146.24,45.5
18.700119256973267,150.0,146.24,45.5
18.71014714241028,150.0,143.46,53.6
18.720566511154175,150.0,146.24,45.5
18.730705499649048,150.0,146.24,45.6
18.74049472808838,150.0,147.43,42.1
18.750537157058716,150.0,147.73,41.3
18.76998996734619,150.0,146.69,44.3
18.774003505706787,150.0,146.24,45.6
18.782079696655273,150.0,146.24,45.6
18.790719509124756,150.0,146.54,44.7
18.800047397613525,150.0,147.73,41.3
18.810219526290894,150.0,146.24,45.6
18.81970977783203,150.0,146.84,43.9
18.83022451400757,150.0,146.09,46.1
18.840190649032593,150.0,147.28,42.6
18.85068702697754,150.0,146.98,43.5
18.86003613471985,150.0,147.13,43.1
18.878175973892212,150.0,146.24,45.7
18.882214069366455,150.0,147.73,41.4
18.892422437667847,150.0,146.24,45.7
18.90058135986328,150.0,146.24,45.7
18.910093069076538,150.0,147.43,42.2
18.920313596725464,150.0,146.24,45.7
18.930707216262817,150.0,143.9,52.5
18.94027018547058,150.0,146.84,44.0
18.950613975524902,150.0,147.43,42.3
18.960612773895264,150.0,146.54,44.9
18.9706072807312,150.0,146.84,44.0
18.98475933074951,150.0,147.73,41.4
18.99681258201599,150.0,147.43,42.3
19.001831531524658,150.0,151.07,31.8
19.010478019714355,150.0,147.58,41.9
19.020606756210327,150.0,147.13,43.2
19.030961275100708,150.0,146.69,44.5
19.040600776672363,150.0,146.24,45.8
19.051034927368164,150.0,146.39,45.4
19.060563564300537,150.0,147.43,42.4
19.07060194015503,150.0,148.78,38.4
19.080601930618286,150.0,146.98,43.7
19.096546173095703,150.0,146.24,45.8
19.104654788970947,150.0,146.84,44.1
19.11069917678833,150.0,146.54,45.0
19.120153665542603,150.0,148.33,39.8
19.13020157814026,150.0,145.36,48.4
19.14078640937805,150.0,147.43,42.4
19.150874614715576,150.0,146.69,44.6
19.160907745361328,150.0,146.24,45.9
19.17000412940979,150.0,148.03,40.7
19.18006682395935,150.0,147.58,42.0
19.190105199813843,150.0,148.03,40.7
19.20552396774292,150.0,146.54,45.0
19.213216304779053,150.0,147.43,42.5
19.220230102539062,150.0,146.24,45.9
19.2305691242218,150.0,147.43,42.5
19.24009132385254,150.0,146.84,44.2
19.250402688980103,150.0,146.39,45.5
19.26053261756897,150.0,147.43,42.5
19.27064275741577,150.0,148.03,40.8
19.28017520904541,150.0,148.18,40.3
19.290249586105347,150.0,148.33,39.9
19.31164050102234,150.0,146.24,46.0
19.31520438194275,150.0,147.73,41.7
19.322917938232422,150.0,146.98,43.8
19.329952239990234,150.0,147.43,42.5
19.340584754943848,150.0,146.84,44.3
19.35065770149231,150.0,146.84,44.3
19.360889196395874,150.0,147.43,42.6
19.370043992996216,150.0,146.84,44.3
19.380570650100708,150.0,146.24,46.0
19.390597820281982,150.0,147.73,41.7
19.400590181350708,150.0,148.03,40.9
19.419291973114014,150.0,145.65,47.8
19.42534828186035,150.0,146.24,46.1
19.431397438049316,150.0,148.03,40.9
19.44045066833496,150.0,146.84,44.4
19.450850248336792,150.0,147.43,42.6
19.460517644882202,150.0,151.07,32.1
19.470142126083374,150.0,148.03,40.9
19.48071002960205,150.0,146.84,44.4
19.49011540412903,150.0,147.43,42.6
19.500595331192017,150.0,148.18,40.5
19.510640144348145,150.0,146.09,46.5
19.52730417251587,150.0,144.48,51.2
19.532325983047485,150.0,147.43,42.7
19.54219651222229,150.0,147.43,42.7
19.550344228744507,150.0,146.84,44.4
19.560832262039185,150.0,147.43,42.7
19.57003402709961,150.0,147.88,41.4
19.58055281639099,150.0,143.9,53.0
19.59018087387085,150.0,149.85,35.7
19.600542783737183,150.0,147.43,42.7
19.610552310943604,150.0,147.73,41.9
19.6205472946167,150.0,146.84,44.5
19.6373507976532,150.0,146.84,44.5
19.646482944488525,150.0,148.03,41.0
19.651506662368774,150.0,148.63,39.3
