Time (s),Target RTD,Measured RTD,PWM (%)
2.228313446044922,0.0,66.26,0.0
2.228313446044922,0.0,65.59,0.0
2.228313446044922,0.0,65.52,0.0
2.228313446044922,0.0,65.19,0.0
2.228313446044922,0.0,66.26,0.0
2.228313446044922,0.0,64.19,0.0
2.228313446044922,0.0,65.45,0.0
2.229315757751465,0.0,66.53,0.0
2.229315757751465,0.0,65.72,0.0
2.229315757751465,0.0,65.45,0.0
2.229315757751465,0.0,65.52,0.0
2.229315757751465,0.0,66.53,0.0
2.229315757751465,0.0,65.72,0.0
2.229315757751465,0.0,65.72,0.0
2.229315757751465,0.0,66.53,0.0
2.2306056022644043,0.0,65.59,0.0
2.2306056022644043,0.0,65.72,0.0
2.2306056022644043,0.0,65.72,0.0
2.2306056022644043,0.0,65.45,0.0
2.2306056022644043,0.0,65.66,0.0
2.2306056022644043,0.0,66.26,0.0
2.2306056022644043,0.0,65.45,0.0
2.231607675552368,0.0,65.19,0.0
2.231607675552368,0.0,65.19,0.0
2.231607675552368,0.0,66.26,0.0
2.231607675552368,0.0,66.26,0.0
2.231607675552368,0.0,65.19,0.0
2.231607675552368,0.0,65.32,0.0
2.2326159477233887,0.0,66.26,0.0
2.2326159477233887,0.0,64.99,0.0
2.2326159477233887,0.0,66.26,0.0
2.2326159477233887,0.0,66.26,0.0
2.2326159477233887,0.0,65.19,0.0
2.2326159477233887,0.0,65.19,0.0
2.2326159477233887,0.0,65.72,0.0
2.233638286590576,0.0,65.19,0.0
2.233638286590576,0.0,66.26,0.0
2.233638286590576,0.0,65.92,0.0
2.233638286590576,0.0,65.19,0.0
2.233638286590576,0.0,65.99,0.0
2.233638286590576,0.0,65.19,0.0
2.233638286590576,0.0,65.92,0.0
2.2347300052642822,0.0,65.19,0.0
2.2347300052642822,0.0,65.72,0.0
2.2347300052642822,0.0,65.72,0.0
2.2347300052642822,0.0,65.32,0.0
2.2347300052642822,0.0,65.45,0.0
2.2347300052642822,0.0,65.45,0.0
2.23982310295105,0.0,65.45,0.0
2.242844581604004,0.0,65.72,0.0
2.243849754333496,0.0,65.59,0.0
2.243849754333496,0.0,66.53,0.0
2.246283769607544,0.0,66.26,0.0
2.248303174972534,0.0,65.25,0.0
2.250457286834717,0.0,65.72,0.0
2.252969741821289,0.0,65.72,0.0
2.256178617477417,0.0,65.45,0.0
2.258432626724243,0.0,65.92,0.0
2.2614428997039795,0.0,65.32,0.0
2.2626068592071533,0.0,66.06,0.0
2.263617992401123,0.0,65.92,0.0
2.2646234035491943,0.0,66.26,0.0
2.2666566371917725,0.0,66.19,0.0
2.2676584720611572,0.0,66.26,0.0
2.2698090076446533,0.0,65.72,0.0
2.270810842514038,0.0,65.86,0.0
2.2718260288238525,0.0,65.45,0.0
2.2718260288238525,0.0,65.72,0.0
2.2718260288238525,0.0,65.72,0.0
2.2718260288238525,0.0,65.19,0.0
2.2718260288238525,0.0,66.8,0.0
2.2718260288238525,0.0,65.45,0.0
2.272911310195923,0.0,65.72,0.0
2.272911310195923,0.0,65.66,0.0
2.272911310195923,0.0,65.45,0.0
2.272911310195923,0.0,66.19,0.0
2.272911310195923,0.0,64.92,0.0
2.272911310195923,0.0,65.72,0.0
2.2739148139953613,0.0,65.72,0.0
2.2739148139953613,0.0,65.99,0.0
2.2739148139953613,0.0,66.26,0.0
2.2739148139953613,0.0,66.26,0.0
2.2739148139953613,0.0,66.26,0.0
2.2739148139953613,0.0,66.26,0.0
2.2739148139953613,0.0,65.92,0.0
2.2749173641204834,0.0,65.45,0.0
2.2749173641204834,0.0,65.19,0.0
2.2749173641204834,0.0,65.19,0.0
2.2749173641204834,0.0,66.19,0.0
2.2749173641204834,0.0,65.12,0.0
2.2749173641204834,0.0,65.19,0.0
2.275921583175659,0.0,64.92,0.0
2.275921583175659,0.0,65.86,0.0
2.275921583175659,0.0,66.26,0.0
2.275921583175659,0.0,66.26,0.0
2.275921583175659,0.0,65.92,0.0
2.275921583175659,0.0,66.26,0.0
2.275921583175659,0.0,65.45,0.0
2.276923418045044,0.0,65.45,0.0
2.276923418045044,0.0,65.19,0.0
2.276923418045044,0.0,65.19,0.0
2.276923418045044,0.0,66.8,0.0
2.276923418045044,0.0,66.26,0.0
2.276923418045044,0.0,65.19,0.0
2.2779252529144287,0.0,66.26,0.0
2.2779252529144287,0.0,65.72,0.0
2.2779252529144287,0.0,66.26,0.0
2.2779252529144287,0.0,66.26,0.0
2.2779252529144287,0.0,65.72,0.0
2.2779252529144287,0.0,65.72,0.0
2.2789430618286133,150.0,66.26,100.0
2.2789430618286133,150.0,65.72,100.0
2.2789430618286133,150.0,64.86,100.0
2.2789430618286133,150.0,65.19,100.0
2.2789430618286133,150.0,65.19,100.0
2.2799460887908936,150.0,65.19,100.0
2.2799460887908936,150.0,64.13,100.0
2.2799460887908936,150.0,67.07,100.0
2.2799460887908936,150.0,65.12,100.0
2.2799460887908936,150.0,65.72,100.0
2.2799460887908936,150.0,65.99,100.0
2.2799460887908936,150.0,65.19,100.0
2.2799460887908936,150.0,65.92,100.0
2.2814528942108154,150.0,65.45,100.0
2.2814528942108154,150.0,66.13,100.0
2.2814528942108154,150.0,65.52,100.0
2.2814528942108154,150.0,65.72,100.0
2.2814528942108154,150.0,64.66,100.0
2.2814528942108154,150.0,65.19,100.0
2.2824604511260986,150.0,65.92,100.0
2.2824604511260986,150.0,66.26,100.0
2.2824604511260986,150.0,65.19,100.0
2.2824604511260986,150.0,66.26,100.0
2.2824604511260986,150.0,66.8,100.0
2.2836625576019287,150.0,66.6,100.0
2.285933017730713,150.0,66.26,100.0
2.298368215560913,150.0,66.26,100.0
2.3084895610809326,150.0,66.8,100.0
2.3162505626678467,150.0,67.28,100.0
2.325516939163208,150.0,66.8,100.0
2.3354480266571045,150.0,67.35,100.0
2.345677614212036,150.0,67.48,100.0
2.3560380935668945,150.0,66.53,100.0
2.366032361984253,150.0,66.8,100.0
2.384756088256836,150.0,67.9,100.0
2.388765573501587,150.0,67.35,100.0
2.395838737487793,150.0,67.35,100.0
2.4063045978546143,150.0,68.45,100.0
2.4155590534210205,150.0,67.9,100.0
2.425812244415283,150.0,67.35,100.0
2.436044216156006,150.0,68.45,100.0
2.44568133354187,150.0,67.9,100.0
2.455648183822632,150.0,68.45,100.0
2.466026782989502,150.0,69.01,100.0
2.476027488708496,150.0,68.03,100.0
2.494734048843384,150.0,67.76,100.0
2.5009267330169678,150.0,68.45,100.0
2.506986379623413,150.0,69.28,100.0
2.5162088871002197,150.0,69.85,100.0
2.526017904281616,150.0,68.8,100.0
2.5358972549438477,150.0,69.57,100.0
2.545773506164551,150.0,69.08,100.0
2.5560147762298584,150.0,69.57,100.0
2.566298007965088,150.0,69.64,100.0
2.5757029056549072,150.0,69.85,100.0
2.5860137939453125,150.0,69.01,100.0
2.6039791107177734,150.0,69.57,100.0
2.611494779586792,150.0,70.13,100.0
2.6165149211883545,150.0,70.34,100.0
2.6259076595306396,150.0,69.57,100.0
2.6360080242156982,150.0,70.7,100.0
2.6455631256103516,150.0,70.41,100.0
2.656022310256958,150.0,70.7,100.0
2.666292190551758,150.0,70.7,100.0
2.676007032394409,150.0,70.7,100.0
2.686007499694824,150.0,70.7,100.0
2.696033239364624,150.0,71.27,100.0
2.712768077850342,150.0,71.84,100.0
2.7195775508880615,150.0,71.77,100.0
2.7270119190216064,150.0,70.98,100.0
2.736161708831787,150.0,72.42,100.0
2.7460014820098877,150.0,70.7,100.0
2.7559964656829834,150.0,71.99,100.0
2.7658727169036865,150.0,71.91,100.0
2.7763969898223877,150.0,71.84,100.0
2.7860240936279297,150.0,73.15,100.0
2.7960784435272217,150.0,71.84,100.0
2.806126117706299,150.0,72.86,100.0
2.821706771850586,150.0,72.13,100.0
2.829648971557617,150.0,72.42,100.0
2.83705472946167,150.0,71.84,100.0
2.8461790084838867,150.0,73.3,100.0
2.855644464492798,150.0,72.2,100.0
2.8658182621002197,150.0,73.0,100.0
2.8759305477142334,150.0,73.3,100.0
2.8859848976135254,150.0,73.59,100.0
2.896460771560669,150.0,73.59,100.0
2.9057071208953857,150.0,73.0,100.0
2.916121482849121,150.0,73.89,100.0
2.929988145828247,150.0,73.08,100.0
2.9405946731567383,150.0,74.18,100.0
2.9459657669067383,150.0,73.3,100.0
2.9559788703918457,150.0,74.78,100.0
2.9660730361938477,150.0,73.59,100.0
2.9753119945526123,150.0,74.48,100.0
2.9856152534484863,150.0,75.07,100.0
2.995741605758667,150.0,74.78,100.0
3.0060765743255615,150.0,73.59,100.0
3.015944004058838,150.0,75.07,100.0
3.025970697402954,150.0,74.55,100.0
3.0385210514068604,150.0,75.37,100.0
3.0479953289031982,150.0,76.58,100.0
3.056976079940796,150.0,75.53,100.0
3.0661351680755615,150.0,75.37,100.0
3.076167583465576,150.0,74.78,100.0
3.086374044418335,150.0,75.37,100.0
3.09596586227417,150.0,75.68,100.0
3.106032609939575,150.0,75.37,100.0
3.1161489486694336,150.0,75.37,100.0
3.125364303588867,150.0,75.37,100.0
3.1359801292419434,150.0,76.51,100.0
3.149142026901245,150.0,75.45,100.0
3.158421754837036,150.0,76.58,100.0
3.165447950363159,150.0,75.98,100.0
3.1755223274230957,150.0,75.98,100.0
3.186143398284912,150.0,76.58,100.0
3.1954329013824463,150.0,76.89,100.0
3.205441474914551,150.0,77.35,100.0
3.2154242992401123,150.0,76.28,100.0
3.22595477104187,150.0,77.35,100.0
3.2359535694122314,150.0,76.58,100.0
3.25323224067688,150.0,77.81,100.0
3.259246587753296,150.0,77.2,100.0
3.2684686183929443,150.0,77.27,100.0
3.2754812240600586,150.0,77.81,100.0
3.2858264446258545,150.0,77.73,100.0
3.2959489822387695,150.0,77.81,100.0
3.305948495864868,150.0,77.81,100.0
3.315910816192627,150.0,78.43,100.0
3.325268268585205,150.0,78.12,100.0
3.335947275161743,150.0,77.81,100.0
3.345174789428711,150.0,78.04,100.0
3.365159273147583,150.0,78.43,100.0
3.369382619857788,150.0,78.74,100.0
3.3784492015838623,150.0,79.06,100.0
3.3859686851501465,150.0,79.06,100.0
3.39562726020813,150.0,77.81,100.0
3.4059412479400635,150.0,78.51,100.0
3.4166200160980225,150.0,78.74,100.0
3.425962209701538,150.0,79.68,100.0
3.4357635974884033,150.0,79.06,100.0
3.445797920227051,150.0,79.84,100.0
3.4559359550476074,150.0,79.06,100.0
3.4728875160217285,150.0,79.21,100.0
3.4810242652893066,150.0,80.32,100.0
3.488262414932251,150.0,80.32,100.0
3.4953200817108154,150.0,79.37,100.0
3.505760908126831,150.0,79.45,100.0
3.515838384628296,150.0,80.32,100.0
3.5259287357330322,150.0,79.84,100.0
3.5359439849853516,150.0,80.24,100.0
3.5459249019622803,150.0,80.32,100.0
3.555919885635376,150.0,80.32,100.0
3.565922498703003,150.0,80.32,100.0
3.5809149742126465,150.0,81.36,100.0
3.589099168777466,150.0,80.32,100.0
3.5971131324768066,150.0,80.95,100.0
3.606004238128662,150.0,80.56,100.0
3.6159162521362305,150.0,80.56,100.0
3.6259353160858154,150.0,81.92,100.0
3.6361210346221924,150.0,81.6,100.0
3.6452884674072266,150.0,81.92,100.0
3.6553847789764404,150.0,80.64,100.0
3.665417194366455,150.0,80.32,100.0
3.6759119033813477,150.0,80.95,100.0
3.691434860229492,150.0,81.92,100.0
3.6984822750091553,150.0,81.6,100.0
3.705502510070801,150.0,81.84,100.0
3.7151331901550293,150.0,82.24,100.0
3.725923776626587,150.0,81.92,100.0
3.7359061241149902,150.0,81.6,100.0
3.7459042072296143,150.0,82.89,100.0
3.755765199661255,150.0,82.24,100.0
3.765937328338623,150.0,82.24,100.0
3.7759506702423096,150.0,81.52,100.0
3.7860422134399414,150.0,82.24,100.0
3.8005337715148926,150.0,82.89,100.0
3.8081679344177246,150.0,83.55,100.0
3.8161940574645996,150.0,82.89,100.0
3.825352668762207,150.0,83.71,100.0
3.8363723754882812,150.0,83.88,100.0
3.846435785293579,150.0,84.21,100.0
3.8558990955352783,150.0,83.55,100.0
3.8658931255340576,150.0,83.55,100.0
3.875983715057373,150.0,84.21,100.0
3.8858938217163086,150.0,83.3,100.0
3.896141290664673,150.0,82.89,100.0
3.9089314937591553,150.0,83.55,100.0
3.9172537326812744,150.0,83.88,100.0
3.9262895584106445,150.0,84.04,100.0
3.935885429382324,150.0,84.21,100.0
3.94577693939209,150.0,84.21,100.0
3.955885648727417,150.0,84.21,100.0
3.9661173820495605,150.0,84.21,100.0
3.9759433269500732,150.0,84.88,100.0
3.9852185249328613,150.0,84.63,100.0
3.9958813190460205,150.0,85.21,100.0
4.006269693374634,150.0,84.88,100.0
4.019896507263184,150.0,84.88,100.0
4.029041767120361,150.0,85.55,100.0
4.0362138748168945,150.0,86.22,100.0
4.04579496383667,150.0,85.13,100.0
4.056172132492065,150.0,85.88,100.0
4.066304683685303,150.0,85.46,100.0
4.075221538543701,150.0,84.88,100.0
4.0859527587890625,150.0,85.97,100.0
4.095889568328857,150.0,85.55,100.0
4.106146812438965,150.0,85.71,100.0
4.116007089614868,150.0,85.55,100.0
4.132685661315918,150.0,85.55,100.0
4.138854265213013,150.0,86.56,100.0
4.145867824554443,150.0,85.88,100.0
4.155332088470459,150.0,86.22,100.0
4.165256023406982,150.0,86.9,100.0
4.175629615783691,150.0,86.9,100.0
4.184972763061523,150.0,86.22,100.0
4.195680856704712,150.0,86.9,100.0
4.205233097076416,150.0,86.9,100.0
4.216240406036377,150.0,86.22,100.0
4.225445747375488,150.0,86.9,100.0
4.241616487503052,150.0,87.24,100.0
4.2476983070373535,150.0,86.56,100.0
4.255714178085327,150.0,87.07,100.0
4.265821695327759,150.0,86.9,100.0
4.276063680648804,150.0,87.59,100.0
4.2862677574157715,150.0,87.24,100.0
4.295856237411499,150.0,88.28,100.0
4.305461406707764,150.0,87.93,100.0
4.31585168838501,150.0,87.24,100.0
4.325419664382935,150.0,88.28,100.0
4.335431814193726,150.0,88.28,100.0
4.3498663902282715,150.0,88.28,100.0
4.35735559463501,150.0,88.28,100.0
4.3653833866119385,150.0,88.62,100.0
4.375547647476196,150.0,88.97,100.0
4.384726285934448,150.0,88.28,100.0
4.395257234573364,150.0,88.28,100.0
4.4053027629852295,150.0,89.32,100.0
4.415350675582886,150.0,88.62,100.0
4.42570424079895,150.0,88.28,100.0
4.435033321380615,150.0,88.62,100.0
4.4554808139801025,150.0,87.5,100.0
4.459841966629028,150.0,89.67,100.0
4.467343807220459,150.0,88.28,100.0
4.4758594036102295,150.0,90.02,100.0
4.485032081604004,150.0,90.2,100.0
4.495342969894409,150.0,90.02,100.0
4.5053815841674805,150.0,89.67,100.0
4.515833616256714,150.0,90.02,100.0
4.525850296020508,150.0,90.38,100.0
4.5358428955078125,150.0,89.67,100.0
4.545952081680298,150.0,90.55,100.0
4.564897060394287,150.0,89.67,100.0
4.568910360336304,150.0,90.73,100.0
4.577352046966553,150.0,90.02,100.0
4.5848610401153564,150.0,90.73,100.0
4.595879316329956,150.0,90.38,100.0
4.605209589004517,150.0,91.09,100.0
4.615341901779175,150.0,91.0,100.0
4.625826597213745,150.0,91.09,100.0
4.636397838592529,150.0,91.09,100.0
4.645859479904175,150.0,89.67,100.0
4.656134843826294,150.0,92.16,100.0
4.676625967025757,150.0,91.09,100.0
4.678678512573242,150.0,91.09,100.0
4.687384843826294,150.0,92.52,100.0
4.695077657699585,150.0,91.09,100.0
4.705428123474121,150.0,92.16,100.0
4.714897632598877,150.0,91.09,100.0
4.725342035293579,150.0,93.25,100.0
4.735816478729248,150.0,91.36,100.0
4.745580196380615,150.0,91.53,100.0
4.755604982376099,150.0,91.8,100.0
4.7656707763671875,150.0,91.8,100.0
4.783308982849121,150.0,91.89,100.0
4.7879638671875,150.0,91.09,100.0
4.79631233215332,150.0,92.25,100.0
4.805400609970093,150.0,91.44,100.0
4.815095901489258,150.0,91.18,100.0
4.825473070144653,150.0,91.8,100.0
4.834864377975464,150.0,92.52,100.0
4.844810724258423,150.0,92.52,100.0
4.855423212051392,150.0,92.89,100.0
4.86516261100769,150.0,92.89,100.0
4.875593900680542,150.0,93.25,100.0
4.892168998718262,150.0,92.52,100.0
4.898208856582642,150.0,93.25,100.0
4.905226707458496,150.0,93.25,100.0
4.914910554885864,150.0,94.17,100.0
4.92533016204834,150.0,93.25,100.0
4.935234069824219,150.0,93.25,100.0
4.945459842681885,150.0,94.17,100.0
4.956582546234131,150.0,93.25,100.0
4.96571946144104,150.0,92.52,100.0
4.976018667221069,150.0,93.62,100.0
4.986044645309448,150.0,93.98,100.0
5.001800298690796,150.0,93.98,100.0
5.007874011993408,150.0,92.89,100.0
5.015899419784546,150.0,92.8,100.0
5.026125431060791,150.0,93.98,100.0
5.035139799118042,150.0,95.09,100.0
5.045709609985352,150.0,94.72,100.0
5.0558435916900635,150.0,94.54,100.0
5.064860105514526,150.0,93.34,100.0
5.075334787368774,150.0,95.09,100.0
5.085784196853638,150.0,93.43,100.0
5.0958099365234375,150.0,94.91,100.0
5.107618093490601,150.0,94.91,100.0
5.116754531860352,150.0,93.98,100.0
5.125802993774414,150.0,94.54,100.0
5.134976625442505,150.0,95.84,100.0
5.145421504974365,150.0,94.44,100.0
5.155791997909546,150.0,95.09,100.0
5.165786981582642,150.0,95.47,100.0
5.175762176513672,150.0,95.09,100.0
5.185800790786743,150.0,95.47,100.0
5.195616722106934,150.0,95.84,100.0
5.215942621231079,150.0,95.84,100.0
5.219810962677002,150.0,95.37,100.0
5.226496696472168,150.0,96.59,100.0
5.235753297805786,150.0,95.47,100.0
5.246163368225098,150.0,95.47,100.0
5.255767583847046,150.0,96.59,100.0
5.265767335891724,150.0,95.37,100.0
5.275301933288574,150.0,95.47,100.0
5.28559136390686,150.0,96.5,100.0
5.295621156692505,150.0,95.47,100.0
5.306002140045166,150.0,96.97,100.0
5.327069997787476,150.0,97.54,100.0
5.330077171325684,150.0,96.21,100.0
5.336100101470947,150.0,96.97,100.0
5.346121072769165,150.0,96.97,100.0
5.3551926612854,150.0,96.97,100.0
5.365761041641235,150.0,96.97,100.0
5.375945806503296,150.0,96.69,100.0
5.385232925415039,150.0,97.92,100.0
5.395849943161011,150.0,96.97,100.0
5.4053661823272705,150.0,96.97,100.0
5.415910243988037,150.0,96.59,100.0
5.437758207321167,150.0,97.35,100.0
5.4408063888549805,150.0,96.97,100.0
5.447859525680542,150.0,96.97,100.0
5.45587682723999,150.0,98.5,100.0
5.465934753417969,150.0,98.5,100.0
5.475990533828735,150.0,98.5,100.0
5.486003875732422,150.0,96.97,100.0
5.49529767036438,150.0,97.73,100.0
5.5053346157073975,150.0,98.5,100.0
5.515349388122559,150.0,98.02,100.0
5.524863004684448,150.0,98.5,100.0
5.5472142696380615,150.0,97.35,100.0
5.55025315284729,150.0,99.08,100.0
5.557363986968994,150.0,98.5,100.0
5.565783262252808,150.0,99.27,100.0
5.57581901550293,150.0,98.5,100.0
5.585751056671143,150.0,97.73,100.0
5.5953662395477295,150.0,98.88,100.0
5.605736017227173,150.0,98.5,100.0
5.615081071853638,150.0,98.5,100.0
5.625808238983154,150.0,99.27,100.0
5.635351181030273,150.0,98.21,100.0
5.656669616699219,150.0,99.46,100.0
5.659677267074585,150.0,98.88,100.0
5.668246507644653,150.0,97.73,100.0
5.6752610206604,150.0,99.08,100.0
5.685352563858032,150.0,98.5,100.0
5.695680618286133,150.0,98.69,100.0
5.705742597579956,150.0,99.27,100.0
5.7159264087677,150.0,98.88,100.0
5.725988864898682,150.0,98.5,100.0
5.736059904098511,150.0,99.27,100.0
5.745076417922974,150.0,100.05,100.0
5.767065525054932,150.0,100.05,100.0
5.769112586975098,150.0,100.05,100.0
5.776404619216919,150.0,100.05,100.0
5.785771369934082,150.0,100.05,100.0
5.795756578445435,150.0,99.27,100.0
5.805935382843018,150.0,100.24,100.0
5.815261125564575,150.0,100.83,100.0
5.825286626815796,150.0,101.62,100.0
5.834858417510986,150.0,101.23,100.0
5.845239162445068,150.0,100.44,100.0
5.855348348617554,150.0,101.23,100.0
5.871228933334351,150.0,101.13,100.0
5.880286693572998,150.0,100.44,100.0
5.885297060012817,150.0,101.62,100.0
5.895887136459351,150.0,100.05,100.0
5.904916048049927,150.0,100.83,100.0
5.915312051773071,150.0,101.62,100.0
5.925375938415527,150.0,99.27,100.0
5.935793876647949,150.0,101.62,100.0
5.945924520492554,150.0,100.93,100.0
5.955683708190918,150.0,102.02,100.0
5.965731143951416,150.0,101.62,100.0
5.98222017288208,150.0,101.62,100.0
5.9883787631988525,150.0,102.32,100.0
5.995424270629883,150.0,102.02,100.0
6.004886627197266,150.0,102.42,100.0
6.015243768692017,150.0,101.62,100.0
6.025544166564941,150.0,102.22,100.0
6.035812139511108,150.0,102.62,100.0
6.045338153839111,150.0,101.62,100.0
6.055522918701172,150.0,101.62,100.0
6.065693616867065,150.0,102.52,100.0
6.075772762298584,150.0,102.42,100.0
6.087373733520508,150.0,103.23,100.0
6.095899343490601,150.0,101.62,100.0
6.106066942214966,150.0,101.82,100.0
6.115687608718872,150.0,102.42,100.0
6.125715970993042,150.0,103.23,100.0
6.136328935623169,150.0,103.23,100.0
6.145842552185059,150.0,103.33,100.0
6.1558897495269775,150.0,102.62,100.0
6.165894031524658,150.0,103.23,100.0
6.175700426101685,150.0,103.23,100.0
6.197757005691528,150.0,103.63,100.0
6.203776121139526,150.0,104.34,100.0
6.2072765827178955,150.0,103.23,100.0
6.21539831161499,150.0,103.33,100.0
6.225861310958862,150.0,103.73,100.0
6.23612380027771,150.0,103.83,100.0
6.24569296836853,150.0,104.04,100.0
6.255674600601196,150.0,103.23,100.0
6.266110181808472,150.0,104.04,100.0
6.275684833526611,150.0,103.53,100.0
6.285805940628052,150.0,104.14,100.0
6.304822683334351,150.0,104.55,100.0
6.309289455413818,150.0,103.83,100.0
6.3173534870147705,150.0,103.33,100.0
6.325396776199341,150.0,104.24,100.0
6.335792779922485,150.0,104.44,100.0
6.3458571434021,150.0,105.06,100.0
6.354870796203613,150.0,104.44,100.0
6.3656628131866455,150.0,103.83,100.0
6.375664234161377,150.0,104.85,100.0
6.385667324066162,150.0,104.85,100.0
6.396176815032959,150.0,104.85,100.0
6.414455890655518,150.0,104.85,100.0
6.4188196659088135,150.0,104.55,100.0
6.427339553833008,150.0,104.85,100.0
6.435458660125732,150.0,105.26,100.0
6.445956230163574,150.0,105.26,100.0
6.455672025680542,150.0,105.68,100.0
6.465658187866211,150.0,104.95,100.0
6.475666046142578,150.0,105.26,100.0
6.485992193222046,150.0,105.37,100.0
6.496088266372681,150.0,104.85,100.0
6.505690813064575,150.0,105.68,100.0
6.525700092315674,150.0,104.95,100.0
6.5300140380859375,150.0,105.78,100.0
6.537317514419556,150.0,105.88,100.0
6.545731067657471,150.0,105.88,100.0
6.555765628814697,150.0,106.51,100.0
6.565661430358887,150.0,105.78,100.0
6.5759851932525635,150.0,105.68,100.0
6.585079908370972,150.0,105.99,100.0
6.595208168029785,150.0,105.68,100.0
6.606235027313232,150.0,106.71,100.0
6.6154398918151855,150.0,106.09,100.0
6.633657693862915,150.0,105.78,100.0
6.63980770111084,150.0,106.51,100.0
6.646825313568115,150.0,106.51,100.0
6.655937671661377,150.0,106.92,100.0
6.664965391159058,150.0,106.51,100.0
6.675351858139038,150.0,106.51,100.0
6.6854352951049805,150.0,107.13,100.0
6.694689989089966,150.0,106.92,100.0
6.70539665222168,150.0,107.13,100.0
6.715638637542725,150.0,107.34,100.0
6.726134777069092,150.0,106.71,100.0
6.744577646255493,150.0,107.34,100.0
6.747635126113892,150.0,107.13,100.0
6.755656480789185,150.0,107.34,100.0
6.765198707580566,150.0,107.76,100.0
6.775219440460205,150.0,107.34,100.0
6.785545110702515,150.0,107.76,100.0
6.7961585521698,150.0,107.55,100.0
6.806176662445068,150.0,107.76,100.0
6.815216302871704,150.0,108.61,100.0
6.825695276260376,150.0,107.13,100.0
6.834980249404907,150.0,107.97,100.0
6.851418733596802,150.0,108.19,100.0
6.857452392578125,150.0,108.19,100.0
6.865466833114624,150.0,107.97,100.0
